car_id,engine,displacement,net_torque,horsepower
19241,l4,2.5,152.0,194.0
19242,l4,2.0,258.0,235.0
19243,l4,2.0,258.0,235.0
19244,l4,2.0,258.0,235.0
19245,l4,2.0,258.0,235.0
19246,l4,2.5,152.0,194.0
19247,l4,2.0,258.0,235.0
19248,V8,5.7,403.0,383.0
19249,V8,5.7,403.0,383.0
19250,V8,5.7,403.0,383.0
19251,V8,5.7,403.0,383.0
19252,V8,5.7,403.0,383.0
19253,V8,5.7,403.0,383.0
19254,V8,5.7,403.0,383.0
19255,V8,5.7,403.0,383.0
19256,V8,5.7,403.0,383.0
19257,V8,5.7,403.0,383.0
19258,V8,5.7,403.0,383.0
19259,V8,5.7,403.0,383.0
19260,V8,4.7,328.0,268.0
19261,V8,4.7,332.0,275.0
19262,V8,4.7,320.0,235.0
19263,V8,4.7,320.0,235.0
19264,V8,4.7,320.0,235.0
19265,V8,4.7,320.0,230.0
19266,V8,4.7,320.0,230.0
19267,V8,4.7,320.0,230.0
19268,V8,4.7,320.0,230.0
19269,V8,4.7,320.0,230.0
19270,I6,4.5,275.0,212.0
19271,,,,
19272,V6,3.5,236.0,260.0
19273,V6,3.5,277.0,311.0
19274,V6,3.5,277.0,311.0
19275,l4,2.0,258.0,241.0
19276,l4,2.0,258.0,241.0
19277,V6,3.5,277.0,311.0
19278,V6,3.5,277.0,311.0
19279,V6,3.5,236.0,260.0
19280,V6,3.5,236.0,260.0
19281,V6,3.5,277.0,311.0
19282,V6,3.5,277.0,311.0
19283,l4,2.0,258.0,241.0
19284,l4,2.0,258.0,241.0
19285,V6,3.5,277.0,311.0
19286,V6,3.5,277.0,311.0
19287,V6,3.5,236.0,260.0
19288,V6,3.5,280.0,311.0
19289,V6,3.5,280.0,311.0
19290,V6,3.5,280.0,311.0
19291,l4,2.0,258.0,241.0
19292,l4,2.0,258.0,241.0
19293,V6,3.5,280.0,311.0
19294,V6,3.5,280.0,311.0
19295,V6,3.5,257.0,338.0
19296,V6,3.5,257.0,338.0
19297,V6,3.5,280.0,311.0
19298,V6,3.5,280.0,311.0
19299,l4,2.0,258.0,241.0
19300,l4,2.0,258.0,241.0
19301,V6,3.5,280.0,311.0
19302,V6,3.5,236.0,260.0
19303,V6,3.5,280.0,311.0
19304,V6,3.5,280.0,311.0
19305,l4,2.0,258.0,241.0
19306,l4,2.0,258.0,241.0
19307,V6,3.5,280.0,311.0
19308,V6,3.5,280.0,311.0
19309,V6,3.5,236.0,260.0
19310,V6,3.5,236.0,260.0
19311,V6,3.5,280.0,311.0
19312,V6,3.5,280.0,311.0
19313,l4,2.0,258.0,241.0
19314,l4,2.0,258.0,241.0
19315,V6,3.5,280.0,311.0
19316,V6,3.5,280.0,311.0
19317,V6,3.5,236.0,260.0
19318,V6,3.5,277.0,306.0
19319,V6,3.5,277.0,306.0
19320,V6,3.5,277.0,306.0
19321,V6,3.5,277.0,306.0
19322,V6,3.5,442.0,416.0
19323,V6,3.5,257.0,354.0
19324,V6,3.5,442.0,416.0
19325,V6,3.5,442.0,416.0
19326,V6,3.5,257.0,354.0
19327,V6,3.5,442.0,416.0
19328,V6,3.5,442.0,416.0
19329,V6,3.5,257.0,354.0
19330,V6,3.5,442.0,416.0
19331,V6,3.5,442.0,416.0
19332,V6,3.5,257.0,354.0
19333,V6,3.5,442.0,416.0
19334,V8,4.6,347.0,360.0
19335,V8,4.6,367.0,386.0
19336,V8,4.6,367.0,386.0
19337,V8,5.0,385.0,438.0
19338,V8,4.6,347.0,360.0
19339,V8,4.6,347.0,360.0
19340,V8,4.6,367.0,386.0
19341,V8,4.6,367.0,386.0
19342,V8,4.6,367.0,386.0
19343,V8,5.0,385.0,438.0
19344,V8,4.6,347.0,360.0
19345,V8,4.6,347.0,360.0
19346,V8,4.6,367.0,386.0
19347,V8,5.0,385.0,438.0
19348,V8,4.6,347.0,360.0
19349,V8,4.6,347.0,360.0
19350,V8,4.6,367.0,386.0
19351,V8,4.6,367.0,386.0
19352,V8,5.0,,438.0
19353,V8,4.6,347.0,360.0
19354,V8,4.6,344.0,357.0
19355,V8,4.6,367.0,380.0
19356,V8,4.6,367.0,380.0
19357,V8,5.0,385.0,389.0
19358,V8,4.6,344.0,357.0
19359,V8,4.6,344.0,357.0
19360,V8,4.6,367.0,380.0
19361,V8,4.6,367.0,380.0
19362,V8,5.0,,438.0
19363,V8,4.6,344.0,357.0
19364,V8,4.6,344.0,357.0
19365,V8,4.6,367.0,380.0
19366,V8,4.6,367.0,380.0
19367,V8,5.0,385.0,389.0
19368,V8,4.6,344.0,357.0
19369,V8,4.6,367.0,380.0
19370,V8,4.6,367.0,380.0
19371,V8,4.6,367.0,380.0
19372,V8,5.0,385.0,389.0
19373,V8,4.6,367.0,380.0
19374,V8,5.0,385.0,389.0
19375,V8,4.6,367.0,380.0
19376,V8,4.6,367.0,380.0
19377,V8,4.6,367.0,380.0
19378,V8,4.3,312.0,278.0
19379,V8,4.3,320.0,290.0
19380,V8,4.3,320.0,290.0
19381,V8,4.3,320.0,290.0
19382,V8,4.3,320.0,290.0
19383,V8,4.3,320.0,290.0
19384,V8,4.0,300.0,290.0
19385,V8,4.0,300.0,290.0
19386,V8,4.0,300.0,290.0
19387,V8,4.0,270.0,260.0
19388,,,,
19389,,,,
19390,,,,
19391,,,,
19392,,,,
19393,,,,
19394,,,,
19395,,,,
19396,V8,5.0,398.0,471.0
19397,V6,3.5,369.0,354.0
19398,V8,5.0,398.0,471.0
19399,V6,3.5,369.0,354.0
19400,l4,2.0,275.0,245.0
19401,l4,2.0,275.0,245.0
19402,l4,2.0,275.0,245.0
19403,l4,2.0,275.0,245.0
19404,l4,2.0,275.0,245.0
19405,l4,2.0,275.0,245.0
19406,l4,2.0,275.0,245.0
19407,l4,2.0,275.0,245.0
19408,l4,2.0,275.0,245.0
19409,l4,2.0,275.0,245.0
19410,l4,2.0,275.0,245.0
19411,l4,2.0,275.0,245.0
19412,l4,2.0,275.0,245.0
19413,l4,2.0,275.0,245.0
19414,l4,2.0,275.0,245.0
19415,l4,2.0,275.0,245.0
19416,l4,2.0,275.0,245.0
19417,l4,2.0,275.0,245.0
19418,l4,2.0,275.0,245.0
19419,l4,2.0,275.0,245.0
19420,l4,2.0,275.0,245.0
19421,l4,2.0,275.0,245.0
19422,l4,2.0,275.0,245.0
19423,l4,2.0,275.0,245.0
19424,l4,2.0,270.0,240.0
19425,l4,2.0,270.0,240.0
19426,l4,2.0,270.0,240.0
19427,l4,2.0,270.0,240.0
19428,l4,2.0,270.0,240.0
19429,l4,2.0,270.0,240.0
19430,l4,2.0,270.0,240.0
19431,l4,2.0,270.0,240.0
19432,l4,2.0,270.0,240.0
19433,l4,2.0,270.0,240.0
19434,l4,2.0,270.0,240.0
19435,l4,2.0,270.0,240.0
19436,V6,2.7,380.0,335.0
19437,V6,3.7,280.0,305.0
19438,V6,3.7,280.0,305.0
19439,V6,2.7,380.0,335.0
19440,V6,2.7,380.0,335.0
19441,V6,3.7,280.0,305.0
19442,V6,3.7,280.0,305.0
19443,V6,2.7,380.0,335.0
19444,V6,2.7,380.0,335.0
19445,V6,3.7,280.0,305.0
19446,V6,2.7,380.0,335.0
19447,V6,3.7,280.0,305.0
19448,V6,2.7,380.0,335.0
19449,V6,3.7,280.0,305.0
19450,V6,2.7,380.0,335.0
19451,V6,3.7,280.0,305.0
19452,V8,4.6,275.0,275.0
19453,V8,4.6,275.0,275.0
19454,V8,4.6,275.0,275.0
19455,V8,4.6,275.0,275.0
19456,V8,4.6,275.0,275.0
19457,V8,4.6,275.0,275.0
19458,V8,4.6,275.0,275.0
19459,V8,4.6,270.0,260.0
19460,V8,4.6,265.0,260.0
19461,V8,4.6,265.0,260.0
19462,,,,
19463,,,,
19464,,,,
19465,,,,
19466,,,,
19467,,,,
19468,,,,
19469,,,,
19470,,,,
19471,,,,
19472,,,,
19473,V8,4.6,300.0,302.0
19474,V8,4.6,300.0,302.0
19475,V8,4.6,300.0,302.0
19476,V8,4.6,300.0,302.0
19477,V8,4.6,300.0,302.0
19478,V8,4.6,300.0,302.0
19479,V8,4.6,300.0,302.0
19480,V8,4.6,300.0,302.0
19481,V8,4.6,300.0,302.0
19482,V8,4.6,300.0,302.0
19483,V6,3.7,278.0,303.0
19484,V6,3.7,278.0,303.0
19485,V6,3.7,278.0,303.0
19486,V6,3.7,278.0,303.0
19487,V6,3.7,278.0,303.0
19488,V6,3.7,278.0,303.0
19489,V6,3.7,278.0,303.0
19490,V6,3.7,278.0,303.0
19491,V6,3.7,278.0,303.0
19492,V6,3.7,278.0,303.0
19493,V6,3.7,278.0,303.0
19494,V6,3.7,278.0,303.0
19495,V6,3.7,278.0,303.0
19496,V6,3.7,278.0,303.0
19497,V6,3.7,278.0,303.0
19498,V6,3.7,278.0,303.0
19499,V6,3.7,280.0,305.0
19500,V6,3.7,280.0,305.0
19501,V6,3.7,280.0,305.0
19502,V6,3.7,280.0,305.0
19503,V6,3.7,280.0,305.0
19504,V6,3.7,280.0,305.0
19505,V6,3.7,280.0,305.0
19506,V6,3.7,280.0,305.0
19507,V6,3.7,280.0,305.0
19508,V6,3.7,280.0,305.0
19509,V6,3.5,250.0,265.0
19510,V6,3.5,250.0,265.0
19511,V6,3.5,250.0,265.0
19512,V6,3.5,250.0,265.0
19513,V6,3.5,250.0,265.0
19514,V6,3.5,250.0,265.0
19515,V6,3.5,250.0,265.0
19516,l4,2.0,275.0,245.0
19517,l4,2.0,275.0,245.0
19518,l4,2.0,275.0,245.0
19519,l4,2.0,275.0,245.0
19520,l4,2.0,129.0,188.0
19521,l4,2.0,129.0,188.0
19522,l4,2.0,129.0,188.0
19523,l4,2.0,275.0,245.0
19524,l4,2.0,275.0,245.0
19525,l4,2.0,275.0,245.0
19526,l4,2.0,275.0,245.0
19527,l4,2.0,275.0,245.0
19528,l4,2.0,275.0,245.0
19529,l4,2.0,129.0,188.0
19530,l4,2.0,129.0,188.0
19531,l4,2.0,129.0,188.0
19532,l4,2.0,129.0,188.0
19533,l4,2.0,275.0,245.0
19534,l4,2.0,275.0,245.0
19535,l4,2.0,275.0,245.0
19536,l4,2.0,275.0,245.0
19537,l4,2.0,270.0,240.0
19538,l4,2.0,129.0,188.0
19539,l4,2.0,129.0,188.0
19540,l4,2.0,270.0,240.0
19541,l4,2.0,270.0,240.0
19542,l4,2.0,270.0,240.0
19543,l4,2.0,270.0,240.0
19544,l4,2.0,129.0,188.0
19545,l4,2.0,129.0,188.0
19546,l4,2.0,270.0,240.0
19547,l4,2.0,270.0,240.0
19548,l4,2.0,270.0,240.0
19549,l4,2.0,270.0,240.0
19550,l4,2.0,129.0,188.0
19551,l4,2.0,270.0,240.0
19552,l4,2.0,270.0,240.0
19553,l4,2.0,129.0,188.0
19554,l4,2.0,270.0,240.0
19555,V6,3.5,249.0,263.0
19556,l4,2.5,,191.0
19557,V6,3.5,249.0,263.0
19558,V6,3.5,249.0,263.0
19559,l4,2.5,136.0,156.0
19560,V6,3.5,249.0,263.0
19561,V6,3.5,249.0,263.0
19562,V6,3.5,249.0,263.0
19563,V6,3.5,249.0,263.0
19564,V6,3.5,249.0,263.0
19565,V6,3.5,249.0,263.0
19566,V6,3.5,249.0,263.0
19567,V6,3.5,249.0,263.0
19568,V6,3.5,249.0,263.0
19569,V6,3.5,500.0,450.0
19570,V6,3.5,500.0,450.0
19571,V6,3.5,500.0,450.0
19572,V6,3.5,500.0,450.0
19573,V6,3.5,500.0,450.0
19574,V6,3.5,500.0,450.0
19575,V6,3.5,510.0,450.0
19576,V6,3.5,510.0,450.0
19577,V6,3.5,510.0,450.0
19578,V6,3.5,510.0,450.0
19579,V6,3.5,510.0,450.0
19580,V6,3.5,510.0,450.0
19581,V6,3.5,460.0,380.0
19582,V6,3.5,460.0,380.0
19583,V6,3.5,460.0,380.0
19584,V6,3.5,460.0,380.0
19585,V6,3.5,460.0,380.0
19586,V6,3.5,460.0,380.0
19587,V8,5.4,365.0,310.0
19588,V8,5.4,365.0,310.0
19589,V8,5.4,365.0,310.0
19590,V8,5.4,365.0,310.0
19591,V8,5.4,365.0,310.0
19592,V8,5.4,365.0,310.0
19593,V8,5.4,365.0,310.0
19594,V8,5.4,365.0,310.0
19595,V8,5.4,365.0,310.0
19596,V8,5.4,365.0,310.0
19597,V8,5.4,365.0,310.0
19598,V8,5.4,365.0,310.0
19599,V8,5.4,365.0,300.0
19600,V8,5.4,365.0,300.0
19601,V8,5.4,365.0,300.0
19602,V8,5.4,365.0,300.0
19603,V8,5.4,365.0,300.0
19604,V8,5.4,365.0,300.0
19605,V8,5.4,365.0,300.0
19606,V8,5.4,365.0,300.0
19607,V8,5.4,365.0,300.0
19608,V8,5.4,365.0,300.0
19609,V8,5.4,365.0,300.0
19610,V8,5.4,365.0,300.0
19611,V8,5.4,365.0,300.0
19612,V8,5.4,365.0,300.0
19613,V8,5.4,355.0,300.0
19614,V8,5.4,355.0,300.0
19615,V8,5.4,355.0,300.0
19616,V8,5.4,355.0,300.0
19617,V8,5.4,355.0,300.0
19618,V8,5.4,355.0,300.0
19619,V8,5.4,355.0,300.0
19620,V8,5.4,355.0,300.0
19621,V8,5.4,355.0,300.0
19622,V8,5.4,355.0,300.0
19623,V8,5.4,355.0,300.0
19624,V8,5.4,355.0,300.0
19625,V8,5.4,355.0,300.0
19626,V8,5.4,355.0,300.0
19627,V8,5.4,355.0,300.0
19628,V8,5.4,355.0,300.0
19629,V8,5.4,355.0,300.0
19630,V8,5.4,355.0,300.0
19631,V8,5.4,325.0,230.0
19632,V8,5.4,325.0,230.0
19633,V6,3.5,350.0,365.0
19634,V6,3.5,350.0,365.0
19635,V6,3.5,350.0,365.0
19636,V6,3.7,278.0,303.0
19637,V6,3.5,350.0,365.0
19638,V6,3.7,278.0,303.0
19639,V6,3.5,350.0,365.0
19640,V6,3.7,278.0,303.0
19641,V6,3.5,350.0,365.0
19642,V6,3.7,278.0,303.0
19643,V6,3.5,350.0,365.0
19644,V6,3.7,275.0,300.0
19645,V6,3.5,350.0,355.0
19646,V6,3.7,267.0,268.0
19647,V6,3.5,350.0,355.0
19648,V6,3.7,267.0,268.0
19649,V6,3.7,267.0,268.0
19650,V6,3.5,350.0,355.0
19651,V6,3.7,271.0,270.0
19652,V6,3.7,271.0,270.0
19653,V6,3.5,500.0,450.0
19654,V6,3.5,500.0,450.0
19655,V6,3.5,500.0,450.0
19656,V6,3.5,500.0,450.0
19657,V6,3.5,510.0,450.0
19658,V6,3.5,510.0,450.0
19659,V6,3.5,510.0,450.0
19660,V6,3.5,510.0,450.0
19661,V6,3.5,460.0,380.0
19662,V6,3.5,460.0,380.0
19663,V6,3.5,460.0,380.0
19664,V6,3.5,460.0,380.0
19665,V6,3.5,460.0,380.0
19666,V6,3.5,460.0,380.0
19667,V8,5.4,365.0,310.0
19668,V8,5.4,365.0,310.0
19669,V8,5.4,365.0,310.0
19670,V8,5.4,365.0,310.0
19671,V8,5.4,365.0,310.0
19672,V8,5.4,365.0,310.0
19673,V8,5.4,365.0,310.0
19674,V8,5.4,365.0,310.0
19675,V8,5.4,365.0,310.0
19676,V8,5.4,365.0,310.0
19677,V8,5.4,365.0,310.0
19678,V8,5.4,365.0,310.0
19679,V8,5.4,365.0,300.0
19680,V8,5.4,365.0,300.0
19681,V8,5.4,365.0,300.0
19682,V8,5.4,365.0,300.0
19683,V6,3.5,302.0,400.0
19684,V6,3.5,258.0,276.0
19685,V6,3.5,295.0,345.0
19686,V6,3.5,295.0,345.0
19687,V6,3.5,258.0,276.0
19688,V6,3.5,258.0,276.0
19689,V6,3.5,295.0,345.0
19690,V6,3.5,295.0,345.0
19691,V6,3.5,258.0,276.0
19692,V6,3.5,258.0,276.0
19693,V6,3.5,295.0,345.0
19694,V6,3.5,295.0,345.0
19695,V6,3.5,258.0,276.0
19696,V6,3.5,258.0,276.0
19697,V6,3.5,295.0,345.0
19698,V6,3.5,295.0,345.0
19699,V6,3.5,258.0,276.0
19700,V6,3.5,258.0,276.0
19701,V6,3.0,369.0,345.0
19702,V6,3.0,428.0,424.0
19703,V6,3.0,428.0,424.0
19704,V6,3.0,428.0,424.0
19705,V6,3.0,428.0,424.0
19706,V6,3.0,428.0,424.0
19707,V6,3.0,428.0,424.0
19708,V6,3.0,369.0,345.0
19709,V6,3.0,369.0,345.0
19710,V6,3.0,369.0,345.0
19711,V6,3.0,428.0,424.0
19712,V6,3.0,428.0,424.0
19713,V6,3.0,428.0,424.0
19714,V6,3.0,428.0,424.0
19715,V6,3.0,428.0,424.0
19716,V6,3.0,428.0,424.0
19717,V6,3.0,369.0,345.0
19718,V6,3.0,369.0,345.0
19719,V6,3.0,369.0,345.0
19720,V6,3.0,406.0,404.0
19721,V6,3.0,406.0,404.0
19722,V6,3.0,369.0,345.0
19723,V6,3.0,406.0,404.0
19724,V6,3.0,369.0,345.0
19725,V6,3.0,406.0,404.0
19726,V6,3.0,369.0,345.0
19727,V8,3.8,538.0,590.0
19728,V8,3.8,538.0,550.0
19729,V6,3.0,428.0,424.0
19730,V6,3.0,428.0,424.0
19731,V6,3.0,428.0,424.0
19732,V6,3.0,369.0,345.0
19733,V6,3.0,369.0,345.0
19734,V6,3.0,369.0,345.0
19735,V6,3.0,428.0,424.0
19736,V6,3.0,428.0,424.0
19737,V6,3.0,428.0,424.0
19738,V6,3.0,369.0,345.0
19739,V6,3.0,369.0,345.0
19740,V8,4.7,384.0,454.0
19741,V8,4.7,384.0,454.0
19742,V8,4.7,384.0,454.0
19743,V8,4.7,384.0,454.0
19744,V8,4.7,376.0,444.0
19745,V8,4.7,384.0,454.0
19746,V8,4.7,384.0,454.0
19747,V8,4.7,384.0,454.0
19748,V8,4.7,384.0,454.0
19749,V8,4.7,384.0,454.0
19750,V8,4.7,384.0,454.0
19751,V8,4.7,376.0,444.0
19752,V8,4.7,384.0,454.0
19753,V8,4.7,384.0,454.0
19754,V8,4.7,384.0,454.0
19755,V8,4.7,384.0,454.0
19756,V8,4.7,384.0,454.0
19757,V8,4.7,384.0,454.0
19758,V8,4.7,376.0,444.0
19759,V8,4.7,384.0,454.0
19760,V8,4.7,384.0,454.0
19761,V8,4.7,384.0,454.0
19762,V8,4.7,384.0,454.0
19763,V8,4.7,361.0,440.0
19764,V8,4.7,384.0,454.0
19765,V8,4.7,384.0,454.0
19766,V8,4.7,376.0,450.0
19767,V8,4.7,361.0,440.0
19768,V8,4.7,361.0,433.0
19769,V8,4.7,376.0,444.0
19770,V8,4.7,376.0,450.0
19771,V8,4.7,490.0,440.0
19772,V8,4.7,361.0,433.0
19773,V8,4.2,339.0,405.0
19774,V8,4.7,490.0,440.0
19775,V8,4.7,490.0,440.0
19776,V8,4.7,490.0,440.0
19777,V8,4.2,460.0,405.0
19778,V8,4.2,460.0,405.0
19779,V8,4.7,490.0,440.0
19780,V8,4.2,339.0,405.0
19781,V6,3.0,428.0,424.0
19782,V8,3.8,524.0,523.0
19783,V8,3.8,524.0,523.0
19784,V6,3.0,428.0,424.0
19785,V6,3.0,428.0,424.0
19786,V6,3.0,428.0,424.0
19787,V6,3.0,428.0,424.0
19788,V6,3.0,428.0,424.0
19789,V6,3.0,428.0,424.0
19790,V8,3.8,523.0,523.0
19791,V8,3.8,523.0,523.0
19792,V6,3.0,428.0,424.0
19793,V6,3.0,428.0,424.0
19794,V6,3.0,428.0,424.0
19795,V6,3.0,428.0,424.0
19796,V6,3.0,428.0,424.0
19797,V8,3.8,524.0,523.0
19798,V6,3.0,406.0,404.0
19799,V6,3.0,406.0,404.0
19800,V8,3.8,524.0,523.0
19801,V6,3.0,406.0,404.0
19802,V8,3.8,524.0,523.0
19803,V6,3.0,406.0,404.0
19804,V8,4.7,361.0,433.0
19805,V8,4.7,361.0,425.0
19806,V8,4.7,361.0,425.0
19807,V8,4.7,361.0,433.0
19808,V8,4.2,339.0,400.0
19809,V8,4.7,361.0,433.0
19810,V8,4.7,361.0,425.0
19811,V8,4.2,460.0,400.0
19812,V8,4.7,490.0,440.0
19813,V8,4.7,490.0,430.0
19814,V8,4.7,490.0,430.0
19815,V8,4.7,451.0,400.0
19816,V8,4.2,460.0,400.0
19817,V8,4.2,339.0,400.0
19818,V8,4.2,339.0,400.0
19819,V8,4.2,339.0,400.0
19820,V8,4.2,333.0,394.0
19821,V8,4.2,333.0,394.0
19822,V8,4.2,333.0,394.0
19823,V8,4.2,333.0,394.0
19824,V8,4.2,333.0,394.0
19825,V8,4.2,333.0,394.0
19826,V8,4.2,333.0,394.0
19827,V8,4.2,333.0,394.0
19828,V8,4.2,333.0,394.0
19829,V8,4.2,333.0,394.0
19830,l4,2.0,150.0,155.0
19831,l4,2.5,185.0,184.0
19832,l4,2.0,150.0,155.0
19833,l4,2.0,150.0,155.0
19834,l4,2.0,150.0,155.0
19835,l4,2.5,185.0,184.0
19836,l4,2.5,185.0,184.0
19837,l4,2.0,150.0,155.0
19838,l4,2.0,150.0,155.0
19839,l4,2.0,150.0,155.0
19840,l4,2.5,185.0,184.0
19841,l4,2.0,150.0,155.0
19842,l4,2.0,150.0,155.0
19843,l4,2.0,150.0,155.0
19844,l4,2.5,185.0,184.0
19845,l4,2.5,185.0,184.0
19846,l4,2.0,150.0,155.0
19847,l4,2.0,150.0,155.0
19848,l4,2.0,150.0,155.0
19849,l4,2.5,185.0,184.0
19850,l4,2.5,185.0,184.0
19851,l4,2.0,150.0,155.0
19852,l4,2.0,150.0,155.0
19853,l4,2.0,150.0,155.0
19854,l4,2.5,185.0,184.0
19855,l4,2.5,185.0,184.0
19856,l4,2.0,150.0,155.0
19857,l4,2.0,150.0,155.0
19858,l4,2.0,150.0,155.0
19859,l4,2.5,185.0,184.0
19860,l4,2.5,185.0,184.0
19861,l4,2.0,150.0,155.0
19862,l4,2.0,150.0,155.0
19863,l4,2.0,150.0,155.0
19864,l4,2.0,150.0,155.0
19865,l4,2.5,185.0,184.0
19866,l4,2.5,185.0,184.0
19867,l4,2.0,150.0,155.0
19868,l4,2.0,150.0,155.0
19869,l4,2.0,150.0,155.0
19870,l4,2.0,150.0,155.0
19871,l4,2.0,150.0,155.0
19872,l4,2.0,150.0,155.0
19873,l4,2.0,150.0,155.0
19874,l4,2.5,185.0,184.0
19875,l4,2.5,185.0,184.0
19876,l4,2.0,150.0,155.0
19877,l4,2.0,150.0,155.0
19878,l4,2.0,150.0,155.0
19879,l4,2.0,150.0,155.0
19880,l4,2.0,150.0,155.0
19881,l4,2.0,150.0,155.0
19882,l4,2.0,150.0,155.0
19883,l4,2.5,185.0,184.0
19884,l4,2.5,185.0,184.0
19885,l4,2.0,150.0,155.0
19886,l4,2.0,150.0,155.0
19887,l4,2.0,150.0,155.0
19888,l4,2.0,148.0,155.0
19889,l4,2.5,168.0,167.0
19890,l4,2.3,280.0,263.0
19891,l4,2.0,148.0,155.0
19892,l4,2.0,148.0,155.0
19893,l4,2.5,168.0,167.0
19894,l4,2.0,148.0,155.0
19895,l4,2.0,148.0,155.0
19896,l4,2.5,168.0,167.0
19897,l4,2.0,148.0,155.0
19898,l4,2.0,135.0,148.0
19899,l4,2.0,135.0,148.0
19900,l4,2.0,148.0,155.0
19901,l4,2.5,168.0,167.0
19902,l4,2.0,148.0,155.0
19903,l4,2.0,135.0,148.0
19904,l4,2.0,135.0,148.0
19905,l4,2.0,148.0,155.0
19906,l4,2.5,168.0,167.0
19907,l4,2.5,168.0,167.0
19908,l4,2.3,280.0,263.0
19909,l4,2.0,148.0,155.0
19910,l4,2.5,168.0,167.0
19911,l4,2.5,168.0,167.0
19912,l4,2.0,148.0,155.0
19913,l4,2.0,148.0,155.0
19914,l4,2.5,168.0,167.0
19915,l4,2.5,168.0,167.0
19916,l4,2.0,148.0,155.0
19917,l4,2.0,135.0,148.0
19918,l4,2.0,135.0,148.0
19919,l4,2.5,168.0,167.0
19920,l4,2.5,168.0,167.0
19921,l4,2.0,148.0,155.0
19922,l4,2.0,135.0,148.0
19923,l4,2.0,135.0,148.0
19924,l4,2.5,168.0,167.0
19925,l4,2.5,168.0,167.0
19926,l4,2.3,280.0,263.0
19927,l4,2.5,168.0,167.0
19928,l4,2.5,168.0,167.0
19929,l4,2.5,168.0,167.0
19930,l4,2.5,168.0,167.0
19931,l4,2.0,135.0,148.0
19932,l4,2.0,135.0,148.0
19933,l4,2.0,135.0,148.0
19934,l4,2.5,168.0,167.0
19935,l4,2.5,168.0,167.0
19936,l4,2.0,135.0,148.0
19937,l4,2.0,135.0,148.0
19938,l4,2.5,168.0,167.0
19939,l4,2.5,168.0,167.0
19940,l4,2.5,168.0,167.0
19941,l4,2.5,168.0,167.0
19942,l4,2.5,168.0,167.0
19943,l4,2.5,168.0,167.0
19944,l4,2.0,135.0,148.0
19945,l4,2.0,135.0,148.0
19946,l4,2.0,135.0,148.0
19947,l4,2.5,168.0,167.0
19948,l4,2.5,168.0,167.0
19949,l4,2.0,135.0,148.0
19950,l4,2.0,135.0,148.0
19951,l4,2.3,150.0,156.0
19952,l4,2.3,150.0,156.0
19953,l4,2.3,150.0,156.0
19954,l4,2.3,280.0,263.0
19955,l4,2.3,280.0,263.0
19956,l4,2.3,150.0,156.0
19957,l4,2.3,150.0,156.0
19958,l4,2.3,150.0,156.0
19959,l4,2.3,150.0,156.0
19960,l4,2.3,150.0,156.0
19961,l4,2.3,150.0,156.0
19962,l4,2.0,135.0,148.0
19963,l4,2.0,135.0,148.0
19964,l4,2.3,150.0,156.0
19965,l4,2.3,150.0,156.0
19966,l4,2.3,150.0,156.0
19967,l4,2.0,135.0,148.0
19968,l4,2.0,135.0,148.0
19969,l4,2.3,280.0,263.0
19970,l4,2.3,280.0,263.0
19971,l4,2.3,150.0,156.0
19972,l4,2.3,150.0,156.0
19973,l4,2.3,150.0,156.0
19974,l4,2.3,150.0,156.0
19975,l4,2.3,280.0,263.0
19976,l4,2.3,280.0,263.0
19977,l4,2.3,150.0,156.0
19978,l4,2.3,150.0,156.0
19979,l4,2.3,150.0,156.0
19980,l4,2.3,150.0,156.0
19981,l4,2.3,150.0,156.0
19982,l4,2.3,150.0,156.0
19983,l4,2.3,150.0,156.0
19984,l4,2.3,150.0,156.0
19985,l4,2.0,135.0,148.0
19986,l4,2.0,135.0,148.0
19987,l4,2.0,135.0,148.0
19988,l4,2.3,150.0,156.0
19989,l4,2.3,150.0,156.0
19990,l4,2.3,150.0,156.0
19991,l4,2.3,150.0,156.0
19992,l4,2.0,135.0,148.0
19993,l4,2.0,135.0,148.0
19994,l4,2.0,135.0,148.0
19995,l4,2.3,150.0,156.0
19996,l4,2.3,150.0,156.0
19997,l4,2.3,150.0,156.0
19998,l4,2.3,280.0,250.0
19999,l4,2.3,280.0,250.0
20000,l4,2.3,150.0,156.0
20001,l4,2.3,150.0,156.0
20002,l4,2.3,150.0,156.0
20003,l4,2.3,150.0,156.0
20004,l4,2.3,150.0,156.0
20005,l4,2.3,150.0,156.0
20006,l4,2.0,135.0,148.0
20007,l4,2.0,135.0,148.0
20008,l4,2.3,150.0,156.0
20009,l4,2.3,150.0,156.0
20010,l4,2.3,150.0,156.0
20011,l4,2.0,135.0,148.0
20012,l4,2.0,135.0,150.0
20013,l4,2.3,150.0,160.0
20014,l4,2.3,150.0,160.0
20015,l4,2.3,150.0,160.0
20016,l4,2.3,150.0,160.0
20017,l4,2.3,150.0,160.0
20018,l4,2.3,150.0,160.0
20019,l4,2.3,150.0,160.0
20020,l4,2.3,150.0,160.0
20021,l4,2.3,150.0,160.0
20022,l4,2.0,135.0,150.0
20023,l4,2.0,135.0,150.0
20024,l4,2.3,150.0,160.0
20025,l4,2.3,150.0,160.0
20026,l4,2.3,150.0,160.0
20027,l4,2.0,135.0,150.0
20028,l4,2.0,135.0,148.0
20029,l4,2.3,150.0,160.0
